user_id,order_id,purchase_amount,return_amount,purchase_date,return_date,return_status,product_category
3596,4224,669.97,0.0,2023-10-05 04:08:25,,Not Returned,Sports
1619,4225,282.07,237.0,2024-08-13 12:12:11,2025-06-18 20:39:04,Returned,Clothing
2134,4226,202.05,0.0,2023-10-22 21:55:34,,Not Returned,Home
9057,4227,771.88,633.63,2025-03-16 07:28:06,2025-05-29 10:46:46,Returned,Electronics
1213,4228,366.83,0.0,2024-01-29 13:31:38,,Not Returned,Home
8372,4229,651.05,0.0,2024-09-25 14:17:52,,Not Returned,Toys
1366,4230,92.48,26.3,2023-07-24 21:31:59,2024-08-03 19:28:34,Returned,Books
2879,4231,392.65,182.32,2023-09-05 00:35:57,2024-05-16 18:37:14,Returned,Toys
9643,4232,570.22,0.0,2025-05-18 03:20:14,,Not Returned,Sports
9879,4233,278.33,0.0,2024-12-16 23:20:36,,Not Returned,Home
4549,4234,690.63,651.18,2025-04-13 00:15:10,2025-05-12 04:02:03,Returned,Home
7833,4235,110.28,0.0,2025-01-26 20:51:13,,Not Returned,Home
5691,4236,487.2,0.0,2024-03-09 00:26:48,,Not Returned,Home
4167,4237,656.49,0.0,2023-07-18 11:10:00,,Not Returned,Toys
1542,4238,128.0,110.05,2023-11-23 09:11:21,2024-07-28 22:43:19,Returned,Sports
9960,4239,850.8,0.0,2024-06-24 04:50:13,,Not Returned,Books
8263,4240,912.81,0.0,2023-07-21 13:07:50,,Not Returned,Home
9945,4241,285.89,0.0,2024-02-17 03:13:00,,Not Returned,Home
5252,4242,408.21,311.42,2024-04-30 07:53:22,2025-01-19 19:32:10,Returned,Books
9412,4243,795.47,0.0,2024-03-08 13:26:10,,Not Returned,Home
6681,4244,521.5,0.0,2023-07-13 08:03:49,,Not Returned,Home
8621,4245,145.77,47.93,2024-04-19 16:42:59,2024-08-16 11:23:59,Returned,Sports
4543,4246,569.47,0.0,2023-08-15 03:06:05,,Not Returned,Books
6399,4247,202.12,0.0,2024-05-26 08:26:34,,Not Returned,Toys
5865,4248,310.34,0.0,2023-10-17 11:05:29,,Not Returned,Home
7425,4249,280.65,0.0,2023-10-30 17:32:42,,Not Returned,Sports
1768,4250,185.75,0.0,2023-10-05 02:19:56,,Not Returned,Toys
1828,4251,759.18,0.0,2024-03-24 17:21:08,,Not Returned,Books
6170,4252,906.97,0.0,2025-01-20 11:35:10,,Not Returned,Toys
6241,4253,544.77,0.0,2024-11-18 06:15:06,,Not Returned,Toys
6794,4254,820.69,0.0,2023-07-03 03:06:55,,Not Returned,Books
7788,4255,976.54,0.0,2024-05-10 17:33:49,,Not Returned,Books
6483,4256,329.23,0.0,2024-03-05 12:37:47,,Not Returned,Home
7168,4257,228.29,0.0,2023-10-01 20:39:48,,Not Returned,Books
2545,4258,279.38,0.0,2024-04-07 12:28:10,,Not Returned,Home
7951,4259,180.24,0.0,2024-02-12 16:07:42,,Not Returned,Sports
3680,4260,614.04,572.63,2023-11-21 08:22:10,2025-01-09 05:16:47,Returned,Home
4965,4261,997.85,0.0,2024-02-17 03:17:17,,Not Returned,Books
6398,4262,366.09,0.0,2023-09-19 19:36:18,,Not Returned,Electronics
3946,4263,472.01,166.19,2024-11-15 00:02:05,2025-01-07 07:52:31,Returned,Clothing
3573,4264,174.0,59.45,2024-09-14 11:38:41,2025-05-19 12:31:12,Returned,Sports
9553,4265,824.01,595.13,2023-07-06 20:11:04,2023-09-08 08:17:27,Returned,Electronics
6062,4266,366.6,0.0,2025-03-23 09:22:09,,Not Returned,Books
8147,4267,639.69,0.0,2023-09-28 21:06:15,,Not Returned,Home
4759,4268,910.23,0.0,2023-10-04 07:03:38,,Not Returned,Clothing
5910,4269,741.06,0.0,2025-01-09 23:31:37,,Not Returned,Books
5437,4270,928.18,0.0,2025-04-09 00:05:39,,Not Returned,Books
7035,4271,470.84,0.0,2024-12-17 06:45:30,,Not Returned,Books
9580,4272,696.22,497.9,2025-06-15 05:04:47,2025-06-18 08:49:00,Returned,Sports
7731,4273,131.43,98.39,2025-02-27 21:23:04,2025-04-20 19:12:20,Returned,Home
7022,4274,724.98,0.0,2025-05-25 06:08:13,,Not Returned,Toys
3231,4275,126.73,0.0,2023-10-22 07:27:47,,Not Returned,Sports
1094,4276,134.23,0.0,2024-06-21 11:40:59,,Not Returned,Electronics
3961,4277,14.46,3.74,2023-09-26 11:40:58,2024-11-30 21:38:49,Returned,Books
7448,4278,90.35,26.3,2023-12-14 07:10:26,2025-04-01 02:00:32,Returned,Toys
8213,4279,585.4,515.98,2024-09-14 16:19:59,2025-04-06 21:04:13,Returned,Sports
4423,4280,122.41,0.0,2024-11-06 18:22:54,,Not Returned,Home
4318,4281,212.81,0.0,2023-08-04 17:53:54,,Not Returned,Electronics
7095,4282,484.97,0.0,2025-01-30 16:31:36,,Not Returned,Sports
8314,4283,805.25,586.12,2024-08-09 20:17:02,2024-12-11 19:58:41,Returned,Sports
7111,4284,77.9,0.0,2024-01-06 08:58:02,,Not Returned,Books
7183,4285,346.22,183.36,2025-05-15 20:06:37,2025-06-05 06:53:42,Returned,Electronics
2869,4286,134.66,53.51,2023-08-22 16:06:48,2023-10-10 03:27:46,Returned,Electronics
5681,4287,572.89,500.67,2023-08-24 08:39:59,2023-10-06 06:43:41,Returned,Toys
5332,4288,388.34,0.0,2024-06-14 13:52:57,,Not Returned,Electronics
7595,4289,281.25,0.0,2024-10-15 13:10:57,,Not Returned,Home
8482,4290,425.37,0.0,2023-07-23 12:18:18,,Not Returned,Electronics
2055,4291,532.79,0.0,2024-01-14 19:53:33,,Not Returned,Electronics
8317,4292,640.36,0.0,2024-04-27 00:02:31,,Not Returned,Electronics
7307,4293,245.31,0.0,2025-02-22 10:12:51,,Not Returned,Books
4760,4294,497.33,0.0,2023-07-25 12:28:56,,Not Returned,Electronics
5746,4295,410.45,0.0,2023-09-09 01:24:33,,Not Returned,Clothing
9524,4296,269.92,0.0,2023-11-28 11:12:10,,Not Returned,Clothing
6276,4297,920.12,331.14,2024-07-04 14:17:41,2024-08-30 20:25:05,Returned,Electronics
1251,4298,47.39,0.0,2024-07-23 14:51:56,,Not Returned,Electronics
9141,4299,171.05,0.0,2025-01-24 04:21:10,,Not Returned,Clothing
4570,4300,149.35,0.0,2023-11-08 11:31:01,,Not Returned,Toys
8989,4301,309.06,225.14,2024-02-29 14:04:37,2024-11-14 00:31:42,Returned,Clothing
6604,4302,491.02,199.38,2025-04-07 12:25:50,2025-06-11 05:50:01,Returned,Home
6483,4303,340.97,320.83,2023-09-17 02:07:09,2024-07-05 12:51:59,Returned,Home
7306,4304,278.53,171.62,2023-09-19 09:04:31,2024-02-12 21:26:48,Returned,Clothing
3688,4305,888.38,0.0,2025-02-17 10:02:03,,Not Returned,Electronics
7884,4306,909.97,0.0,2024-09-11 05:46:10,,Not Returned,Books
8332,4307,893.52,0.0,2024-08-03 18:58:24,,Not Returned,Sports
2463,4308,47.91,0.0,2024-07-15 02:57:33,,Not Returned,Books
3502,4309,294.6,0.0,2025-01-27 02:45:41,,Not Returned,Toys
1826,4310,897.28,742.79,2024-12-01 15:41:58,2025-02-21 04:37:19,Returned,Sports
4055,4311,563.83,0.0,2024-01-27 12:10:25,,Not Returned,Electronics
5358,4312,255.24,0.0,2023-07-16 05:08:50,,Not Returned,Books
2370,4313,194.59,0.0,2024-06-28 08:57:24,,Not Returned,Books
7826,4314,866.39,0.0,2024-10-01 09:45:52,,Not Returned,Books
9907,4315,200.48,122.73,2023-12-02 11:33:12,2025-04-24 04:26:48,Returned,Electronics
6558,4316,569.44,0.0,2025-01-22 06:44:09,,Not Returned,Toys
1967,4317,680.56,0.0,2023-10-15 03:49:26,,Not Returned,Clothing
7195,4318,516.06,0.0,2024-08-30 08:15:39,,Not Returned,Toys
1081,4319,170.29,51.12,2025-01-12 02:52:34,2025-03-30 06:52:13,Returned,Toys
9700,4320,738.85,0.0,2024-09-25 13:33:11,,Not Returned,Sports
5675,4321,937.04,0.0,2024-10-09 09:38:27,,Not Returned,Books
7305,4322,756.05,0.0,2025-03-08 23:32:35,,Not Returned,Books
6642,4323,246.46,189.65,2025-05-28 16:08:56,2025-06-11 07:30:28,Returned,Clothing
2570,4324,29.31,0.0,2024-06-05 07:18:58,,Not Returned,Toys
5706,4325,971.26,0.0,2024-08-31 02:28:46,,Not Returned,Sports
8567,4326,857.52,0.0,2025-06-14 21:15:24,,Not Returned,Toys
2303,4327,693.48,0.0,2024-01-27 19:12:53,,Not Returned,Sports
4932,4328,124.95,38.51,2023-10-12 12:07:37,2024-04-04 20:32:51,Returned,Sports
9728,4329,697.59,0.0,2024-04-07 00:13:26,,Not Returned,Books
3547,4330,740.54,671.97,2025-01-24 00:11:12,2025-02-20 20:22:58,Returned,Books
1802,4331,570.28,0.0,2024-07-12 06:32:48,,Not Returned,Sports
5779,4332,213.62,0.0,2024-10-13 19:15:34,,Not Returned,Clothing
7329,4333,306.5,0.0,2024-03-09 10:00:03,,Not Returned,Toys
9476,4334,422.46,0.0,2023-09-27 12:12:28,,Not Returned,Home
7496,4335,291.07,0.0,2024-05-14 04:09:30,,Not Returned,Clothing
4732,4336,468.47,0.0,2024-04-13 20:48:44,,Not Returned,Toys
4520,4337,378.9,0.0,2025-04-28 10:36:21,,Not Returned,Toys
7625,4338,612.53,0.0,2025-05-06 21:30:23,,Not Returned,Toys
7616,4339,892.83,861.27,2025-05-09 06:46:56,2025-06-03 06:35:03,Returned,Electronics
5770,4340,311.28,136.15,2025-02-03 04:31:36,2025-06-10 22:30:25,Returned,Electronics
7121,4341,556.12,0.0,2024-10-19 04:58:38,,Not Returned,Home
9867,4342,187.32,104.32,2024-10-16 18:21:27,2025-05-28 20:20:18,Returned,Books
4428,4343,308.17,0.0,2023-12-06 08:29:26,,Not Returned,Sports
6350,4344,182.59,0.0,2025-02-03 07:30:37,,Not Returned,Home
2600,4345,325.74,238.53,2023-11-29 22:53:08,2025-04-19 08:09:59,Returned,Sports
5586,4346,155.16,0.0,2025-05-11 05:42:19,,Not Returned,Clothing
2601,4347,903.66,0.0,2025-03-17 06:58:17,,Not Returned,Toys
4014,4348,684.4,433.15,2023-12-10 02:45:42,2025-02-22 09:32:32,Returned,Toys
6911,4349,699.46,387.39,2024-01-27 06:03:52,2025-05-20 10:18:23,Returned,Home
3675,4350,938.49,0.0,2023-07-20 09:49:37,,Not Returned,Toys
8487,4351,836.43,0.0,2024-07-01 20:06:08,,Not Returned,Toys
2357,4352,831.71,0.0,2024-08-14 00:44:37,,Not Returned,Electronics
6338,4353,652.03,0.0,2023-08-12 01:43:27,,Not Returned,Books
8839,4354,563.75,237.61,2024-05-05 01:02:45,2025-01-11 12:23:08,Returned,Electronics
6823,4355,257.39,0.0,2023-10-17 05:07:09,,Not Returned,Home
7241,4356,642.27,0.0,2024-08-15 08:31:00,,Not Returned,Home
2380,4357,920.22,0.0,2024-10-13 17:20:03,,Not Returned,Clothing
4110,4358,792.9,0.0,2023-11-27 04:50:04,,Not Returned,Toys
4542,4359,185.42,0.0,2024-02-19 13:16:30,,Not Returned,Toys
8255,4360,749.58,271.81,2024-10-08 15:26:17,2024-10-31 17:12:44,Returned,Electronics
3431,4361,81.4,0.0,2024-08-12 00:39:17,,Not Returned,Books
8861,4362,923.15,380.14,2025-02-09 10:39:14,2025-06-06 04:03:57,Returned,Clothing
8378,4363,41.0,21.44,2024-08-01 16:26:29,2024-12-18 11:23:56,Returned,Toys
5639,4364,466.11,424.42,2024-05-13 12:39:40,2025-05-17 20:23:59,Returned,Books
2387,4365,14.96,0.0,2023-12-22 05:38:25,,Not Returned,Home
1995,4366,649.67,0.0,2023-08-17 10:27:42,,Not Returned,Books
5083,4367,262.65,0.0,2023-10-23 08:36:04,,Not Returned,Clothing
7471,4368,774.86,0.0,2025-06-06 01:20:41,,Not Returned,Toys
4037,4369,701.03,0.0,2024-10-05 17:21:06,,Not Returned,Electronics
2112,4370,588.65,411.37,2024-10-26 22:15:10,2025-06-12 15:49:10,Returned,Home
9967,4371,152.27,0.0,2024-03-10 10:08:30,,Not Returned,Clothing
7576,4372,742.12,0.0,2025-03-04 02:09:56,,Not Returned,Toys
2481,4373,682.15,0.0,2024-05-30 07:35:25,,Not Returned,Sports
6916,4374,209.96,0.0,2023-07-10 01:32:10,,Not Returned,Toys
7038,4375,987.3,0.0,2023-11-20 22:03:15,,Not Returned,Electronics
1295,4376,702.9,172.47,2023-10-17 23:58:00,2025-06-18 01:08:56,Returned,Sports
2709,4377,224.3,222.04,2024-08-07 16:04:45,2025-05-03 01:38:16,Returned,Home
5298,4378,449.42,0.0,2023-10-01 01:04:20,,Not Returned,Books
4163,4379,776.85,0.0,2024-12-23 21:57:39,,Not Returned,Toys
6745,4380,427.83,0.0,2024-02-08 10:19:41,,Not Returned,Clothing
8600,4381,483.27,0.0,2025-01-26 06:45:30,,Not Returned,Books
9141,4382,980.12,0.0,2023-11-07 22:36:55,,Not Returned,Home
5416,4383,498.85,0.0,2025-01-02 14:05:19,,Not Returned,Clothing
8516,4384,583.83,120.2,2025-03-21 00:58:49,2025-04-15 22:15:54,Returned,Clothing
6048,4385,80.86,0.0,2025-03-24 03:19:13,,Not Returned,Electronics
6227,4386,19.85,0.0,2023-12-26 10:30:18,,Not Returned,Home
1748,4387,900.31,0.0,2025-04-24 20:25:41,,Not Returned,Books
8166,4388,174.65,123.47,2024-02-23 06:25:32,2024-10-20 05:04:43,Returned,Books
2480,4389,175.31,0.0,2023-10-30 06:01:39,,Not Returned,Home
9444,4390,152.63,47.31,2025-01-19 21:36:33,2025-05-30 08:42:52,Returned,Toys
6667,4391,775.14,591.02,2024-04-01 23:00:03,2025-01-30 23:42:33,Returned,Clothing
3996,4392,975.74,0.0,2025-02-14 08:09:30,,Not Returned,Books
2821,4393,595.48,129.79,2025-05-27 03:45:44,2025-06-19 09:57:23,Returned,Toys
1574,4394,292.36,0.0,2025-04-11 02:21:28,,Not Returned,Electronics
4384,4395,698.59,0.0,2025-02-18 01:02:55,,Not Returned,Clothing
9694,4396,403.93,0.0,2024-11-16 14:18:00,,Not Returned,Books
7420,4397,84.89,62.92,2024-06-18 14:34:56,2024-09-11 21:35:17,Returned,Clothing
7833,4398,365.26,154.96,2024-06-04 21:40:08,2024-09-06 21:13:54,Returned,Toys
6865,4399,200.33,0.0,2025-05-10 08:29:46,,Not Returned,Home
7273,4400,130.62,40.98,2024-07-12 21:35:16,2025-01-10 15:15:36,Returned,Books
4346,4401,972.14,0.0,2023-11-27 16:48:11,,Not Returned,Books
6219,4402,951.89,0.0,2025-01-24 19:34:28,,Not Returned,Clothing
6755,4403,221.3,0.0,2024-05-17 03:33:12,,Not Returned,Sports
7017,4404,874.07,0.0,2023-12-18 13:26:54,,Not Returned,Electronics
8925,4405,724.7,0.0,2024-05-27 21:20:51,,Not Returned,Clothing
1088,4406,21.15,0.0,2024-04-18 23:31:57,,Not Returned,Electronics
7092,4407,361.29,150.94,2024-12-22 16:29:20,2025-03-15 03:58:34,Returned,Sports
7684,4408,942.4,0.0,2023-07-18 10:10:42,,Not Returned,Toys
9395,4409,322.8,0.0,2024-10-29 20:05:20,,Not Returned,Home
1204,4410,187.78,166.02,2023-12-19 08:33:32,2024-10-10 21:26:49,Returned,Home
9308,4411,673.63,0.0,2023-10-07 03:49:30,,Not Returned,Electronics
5987,4412,583.42,0.0,2024-08-07 00:31:48,,Not Returned,Toys
1075,4413,156.79,0.0,2025-01-23 06:47:31,,Not Returned,Electronics
1544,4414,110.2,0.0,2024-12-28 14:58:33,,Not Returned,Toys
2851,4415,250.64,0.0,2024-02-25 15:33:28,,Not Returned,Sports
3249,4416,79.43,0.0,2024-04-27 04:28:54,,Not Returned,Toys
3077,4417,354.55,0.0,2025-02-20 13:56:43,,Not Returned,Electronics
9297,4418,344.94,343.63,2024-06-22 18:46:58,2024-08-08 18:03:01,Returned,Clothing
4984,4419,849.76,198.09,2023-07-09 15:36:00,2023-12-09 15:05:15,Returned,Toys
2539,4420,554.59,0.0,2023-09-25 05:06:55,,Not Returned,Toys
5068,4421,255.16,0.0,2024-01-02 04:45:09,,Not Returned,Toys
9396,4422,819.55,0.0,2025-02-25 18:22:03,,Not Returned,Electronics
4315,4423,858.78,391.94,2025-06-13 06:43:19,2025-06-15 01:20:29,Returned,Electronics
9128,4424,444.45,0.0,2024-10-07 17:33:51,,Not Returned,Electronics
9956,4425,882.92,0.0,2024-01-05 03:00:26,,Not Returned,Clothing
7990,4426,722.51,0.0,2025-01-01 14:02:59,,Not Returned,Home
2893,4427,263.54,140.26,2024-09-09 03:50:42,2024-11-06 17:33:48,Returned,Home
9576,4428,895.47,869.43,2023-11-25 05:56:45,2024-02-10 13:15:12,Returned,Books
6510,4429,465.35,0.0,2024-09-01 02:13:53,,Not Returned,Toys
9858,4430,130.68,0.0,2024-03-12 14:49:24,,Not Returned,Electronics
2219,4431,261.38,153.78,2024-10-02 14:56:36,2025-04-07 05:48:51,Returned,Toys
8288,4432,526.57,0.0,2023-12-15 20:13:47,,Not Returned,Sports
9261,4433,534.02,0.0,2024-11-14 18:48:09,,Not Returned,Home
4531,4434,961.07,0.0,2023-07-13 14:37:19,,Not Returned,Books
8511,4435,931.83,615.18,2024-05-27 21:16:03,2024-10-06 10:21:09,Returned,Toys
6734,4436,735.88,0.0,2023-10-03 20:21:52,,Not Returned,Toys
5305,4437,772.83,0.0,2023-07-31 23:22:49,,Not Returned,Home
5336,4438,377.58,0.0,2023-10-17 16:21:42,,Not Returned,Electronics
3216,4439,90.62,0.0,2025-01-11 21:44:05,,Not Returned,Books
6041,4440,255.45,0.0,2023-11-03 05:03:29,,Not Returned,Sports
4916,4441,693.44,0.0,2025-02-20 19:42:03,,Not Returned,Sports
1203,4442,310.26,108.1,2023-10-10 06:16:02,2025-04-16 06:43:47,Returned,Toys
8880,4443,504.65,229.13,2023-07-29 23:41:32,2024-01-18 10:00:11,Returned,Clothing
2263,4444,641.48,0.0,2025-03-25 08:51:35,,Not Returned,Sports
5274,4445,843.95,0.0,2023-06-25 22:07:08,,Not Returned,Clothing
5130,4446,618.59,0.0,2024-06-19 11:10:27,,Not Returned,Sports
9071,4447,141.36,0.0,2025-02-17 01:48:30,,Not Returned,Home
1806,4448,94.34,0.0,2024-09-01 04:28:47,,Not Returned,Electronics
3749,4449,976.88,0.0,2025-06-15 10:09:04,,Not Returned,Sports
5795,4450,88.59,0.0,2025-04-19 04:27:00,,Not Returned,Books
8789,4451,717.93,0.0,2023-09-22 01:45:44,,Not Returned,Clothing
3049,4452,84.76,0.0,2025-04-30 09:17:16,,Not Returned,Toys
8299,4453,873.39,0.0,2024-06-25 18:23:27,,Not Returned,Clothing
5867,4454,527.51,0.0,2023-10-13 13:18:54,,Not Returned,Toys
4784,4455,472.0,442.89,2025-03-05 14:27:41,2025-03-24 22:33:49,Returned,Clothing
4743,4456,679.28,0.0,2024-01-26 14:38:46,,Not Returned,Home
2106,4457,980.41,0.0,2024-03-29 18:45:25,,Not Returned,Toys
7258,4458,90.14,0.0,2025-04-10 01:43:03,,Not Returned,Home
6805,4459,143.69,36.71,2024-05-05 07:17:04,2025-03-11 06:37:40,Returned,Sports
7221,4460,667.27,0.0,2025-01-12 03:44:26,,Not Returned,Electronics
3899,4461,435.21,297.01,2024-08-29 08:00:45,2024-11-28 02:47:37,Returned,Books
9727,4462,695.52,274.8,2024-06-16 02:50:11,2025-02-19 15:58:35,Returned,Toys
2753,4463,373.63,122.37,2024-01-27 22:31:15,2024-06-01 09:50:30,Returned,Sports
6811,4464,326.92,0.0,2024-10-18 04:30:42,,Not Returned,Toys
6991,4465,311.13,0.0,2025-01-12 19:43:51,,Not Returned,Home
2800,4466,961.82,0.0,2024-06-10 21:39:40,,Not Returned,Sports
4924,4467,787.3,0.0,2025-04-22 13:16:07,,Not Returned,Toys
2532,4468,465.03,0.0,2025-01-30 21:05:20,,Not Returned,Electronics
5261,4469,222.19,0.0,2025-06-22 15:06:08,,Not Returned,Electronics
2729,4470,109.01,0.0,2023-12-19 04:51:52,,Not Returned,Home
5952,4471,666.7,308.37,2025-04-29 08:50:44,2025-05-28 16:12:18,Returned,Home
5437,4472,589.49,0.0,2023-09-03 02:02:04,,Not Returned,Toys
3851,4473,470.86,0.0,2024-04-16 18:17:59,,Not Returned,Toys
6841,4474,553.05,204.88,2024-02-14 15:43:06,2024-12-16 03:32:25,Returned,Clothing
6548,4475,846.39,0.0,2025-03-26 12:16:50,,Not Returned,Home
9142,4476,572.36,0.0,2025-06-03 16:11:35,,Not Returned,Clothing
6163,4477,309.16,0.0,2023-11-24 05:50:01,,Not Returned,Books
2356,4478,583.86,257.5,2024-09-10 23:36:00,2024-12-14 08:43:08,Returned,Books
9487,4479,44.41,0.0,2023-12-23 15:25:29,,Not Returned,Electronics
2472,4480,707.18,608.04,2024-01-13 15:04:38,2025-06-20 22:30:51,Returned,Sports
5102,4481,742.44,0.0,2024-07-07 20:01:52,,Not Returned,Toys
7075,4482,337.84,0.0,2024-10-10 05:11:06,,Not Returned,Home
9607,4483,236.06,0.0,2025-03-29 08:49:36,,Not Returned,Sports
7372,4484,735.05,0.0,2023-11-02 16:29:30,,Not Returned,Clothing
1995,4485,148.19,0.0,2024-05-14 03:14:34,,Not Returned,Books
1288,4486,360.21,0.0,2023-12-30 05:13:34,,Not Returned,Home
2505,4487,760.0,0.0,2025-01-20 22:32:15,,Not Returned,Electronics
2355,4488,242.87,0.0,2023-09-26 20:54:00,,Not Returned,Sports
7825,4489,758.66,0.0,2024-08-26 08:24:54,,Not Returned,Clothing
1639,4490,44.83,0.0,2023-11-14 04:53:52,,Not Returned,Books
3971,4491,552.3,0.0,2023-08-20 20:51:23,,Not Returned,Toys
4051,4492,520.92,259.05,2023-11-21 10:15:25,2024-10-27 14:29:29,Returned,Books
9245,4493,28.04,6.64,2024-06-02 07:34:54,2024-09-24 17:12:11,Returned,Books
3501,4494,581.11,0.0,2024-01-17 10:05:39,,Not Returned,Clothing
6883,4495,177.85,0.0,2024-06-25 08:35:06,,Not Returned,Books
5406,4496,106.06,0.0,2024-10-07 02:40:16,,Not Returned,Sports
5744,4497,283.27,0.0,2025-06-21 09:44:25,,Not Returned,Toys
6265,4498,261.11,0.0,2024-03-19 19:47:28,,Not Returned,Home
4805,4499,968.03,0.0,2024-01-02 20:00:03,,Not Returned,Toys
6103,4500,544.4,126.22,2023-11-29 21:35:46,2024-01-13 02:38:01,Returned,Clothing
2657,4501,432.95,0.0,2024-07-05 04:04:23,,Not Returned,Clothing
1365,4502,246.61,0.0,2024-10-16 10:46:55,,Not Returned,Toys
8064,4503,131.65,0.0,2025-06-09 04:37:05,,Not Returned,Clothing
6414,4504,115.37,89.45,2024-08-13 09:10:35,2025-04-09 23:46:52,Returned,Toys
6200,4505,318.0,245.4,2023-12-30 08:11:03,2024-09-30 15:53:50,Returned,Electronics
9356,4506,615.69,0.0,2023-10-27 12:53:33,,Not Returned,Clothing
4062,4507,979.91,0.0,2025-03-04 00:04:35,,Not Returned,Books
7650,4508,470.25,0.0,2024-07-18 05:44:30,,Not Returned,Sports
1514,4509,469.77,0.0,2024-09-30 19:11:50,,Not Returned,Clothing
1020,4510,404.61,0.0,2024-03-09 02:21:31,,Not Returned,Books
1213,4511,944.04,0.0,2025-02-08 09:33:50,,Not Returned,Sports
6689,4512,311.96,0.0,2023-11-03 11:19:19,,Not Returned,Home
4725,4513,548.45,0.0,2024-10-06 13:06:59,,Not Returned,Home
3254,4514,133.2,0.0,2025-03-31 08:24:49,,Not Returned,Books
7985,4515,903.98,0.0,2023-07-28 04:22:17,,Not Returned,Sports
5670,4516,917.26,0.0,2023-08-13 17:28:38,,Not Returned,Books
4870,4517,694.05,0.0,2023-12-26 23:13:11,,Not Returned,Electronics
8076,4518,249.02,0.0,2025-01-18 17:37:43,,Not Returned,Books
7447,4519,673.68,0.0,2024-05-10 16:15:44,,Not Returned,Sports
7509,4520,650.7,0.0,2025-03-07 06:41:37,,Not Returned,Books
6201,4521,892.05,0.0,2024-07-28 14:09:37,,Not Returned,Electronics
1170,4522,669.35,0.0,2024-09-25 17:16:24,,Not Returned,Clothing
3913,4523,262.31,0.0,2023-12-22 02:30:56,,Not Returned,Books
4698,4524,87.49,0.0,2024-12-25 08:08:35,,Not Returned,Toys
4894,4525,100.61,0.0,2023-11-17 02:34:40,,Not Returned,Electronics
6985,4526,69.58,25.97,2025-06-06 13:56:10,2025-06-06 17:20:00,Returned,Clothing
7324,4527,945.62,0.0,2023-07-31 21:38:36,,Not Returned,Clothing
9673,4528,104.11,0.0,2025-01-06 09:02:07,,Not Returned,Clothing
1191,4529,264.09,0.0,2024-04-29 17:28:44,,Not Returned,Books
5315,4530,630.22,0.0,2025-02-01 20:18:12,,Not Returned,Books
6636,4531,840.14,177.49,2024-12-27 02:47:02,2025-06-07 18:02:14,Returned,Books
3361,4532,314.45,0.0,2025-04-08 00:17:32,,Not Returned,Electronics
6166,4533,658.38,513.4,2025-04-07 07:34:38,2025-05-18 23:54:43,Returned,Books
8231,4534,278.57,0.0,2023-10-15 16:26:25,,Not Returned,Toys
4636,4535,776.68,0.0,2025-04-24 00:08:12,,Not Returned,Toys
8258,4536,565.66,0.0,2024-02-21 21:42:26,,Not Returned,Toys
8413,4537,21.77,0.0,2025-06-08 04:08:17,,Not Returned,Toys
3368,4538,569.39,0.0,2024-02-19 17:42:38,,Not Returned,Clothing
7654,4539,366.68,0.0,2025-01-03 01:58:14,,Not Returned,Clothing
1638,4540,691.41,0.0,2025-06-13 14:58:42,,Not Returned,Books
2746,4541,732.64,0.0,2024-01-26 22:26:27,,Not Returned,Books
3853,4542,885.39,0.0,2024-08-17 16:58:26,,Not Returned,Home
2942,4543,933.84,0.0,2024-05-09 13:38:14,,Not Returned,Home
3656,4544,393.07,0.0,2023-11-24 21:16:08,,Not Returned,Clothing
3866,4545,988.99,0.0,2024-03-16 22:20:40,,Not Returned,Sports
8839,4546,26.13,0.0,2023-11-17 02:43:00,,Not Returned,Electronics
4012,4547,825.51,0.0,2024-08-03 11:25:05,,Not Returned,Books
9020,4548,807.39,684.19,2024-08-01 03:34:06,2025-03-18 12:09:00,Returned,Home
4322,4549,357.88,0.0,2023-10-18 09:04:21,,Not Returned,Books
1395,4550,616.01,139.26,2024-10-09 06:25:25,2025-06-07 16:08:57,Returned,Home
7517,4551,205.02,0.0,2025-03-20 05:58:19,,Not Returned,Sports
5592,4552,488.16,190.83,2024-12-15 09:21:41,2025-02-11 11:51:46,Returned,Home
8728,4553,924.75,0.0,2024-04-05 17:36:44,,Not Returned,Electronics
4211,4554,346.17,0.0,2023-09-19 13:57:33,,Not Returned,Toys
8192,4555,552.02,0.0,2025-01-19 09:27:25,,Not Returned,Toys
8958,4556,524.38,0.0,2024-05-17 04:36:34,,Not Returned,Sports
5796,4557,44.37,0.0,2023-12-06 03:54:06,,Not Returned,Clothing
9584,4558,162.63,0.0,2025-05-13 16:43:47,,Not Returned,Sports
8131,4559,453.69,0.0,2024-05-09 00:18:16,,Not Returned,Electronics
7475,4560,987.18,0.0,2024-05-26 01:31:17,,Not Returned,Sports
6467,4561,781.98,0.0,2024-06-30 13:32:33,,Not Returned,Electronics
6439,4562,85.19,80.79,2024-11-04 02:16:25,2025-04-14 02:12:58,Returned,Clothing
5182,4563,65.22,0.0,2023-09-04 05:07:51,,Not Returned,Home
3467,4564,807.57,638.44,2024-07-24 18:57:35,2024-08-30 02:19:01,Returned,Sports
7000,4565,500.64,210.77,2024-02-29 01:48:02,2024-07-01 06:58:09,Returned,Home
5443,4566,313.55,0.0,2023-10-18 13:52:36,,Not Returned,Toys
2313,4567,274.1,166.81,2025-03-09 03:40:18,2025-05-16 18:26:15,Returned,Sports
