category,rating,label,text_
Home_and_Kitchen_5,5.0,CG,"This pan is awesome! It holds a huge amount of butter, but it also makes a nice cup of coffee. I had to replace a couple of pieces of plastic pan to get it to work properly. I love the color of the pan, it's a very rich red. The handle is great, it's very easy to lift and hang."
Books_5,4.0,CG,The plot and characters really grab you and you feel like you are in the story. I just can't get enough of the love story.  The characters are so strong and strong
Home_and_Kitchen_5,3.0,OR,"I do find it a bit too soft, but overall it's ok."
Clothing_Shoes_and_Jewelry_5,5.0,CG,"I just received these yesterday.  They arrived on time and fit perfectly.  They are very pretty.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs, which was perfect for him.  He ordered a size XL and it fit perfectly. "
Home_and_Kitchen_5,3.0,OR,Noticed today top I'd bubbling up where a glass was set
Electronics_5,3.0,CG,"Another foot or two wouldn't go far enough.  Not sure if it's just the screen,"
Electronics_5,4.0,CG,"Nice fit. Well constructed.  Not bulky, just very comfortable.  Also, the external hard"
Kindle_Store_5,4.0,OR,"I downloaded a free copy of this book from Story Cartel in exchange for my honest review.

I was surprised by this book. I thought I was going to read about someone bemoaning how bad and horrible love is, but I was pleasantly surprised!

Kelsye Nelson delivers a witty list in ""Five Things You'll Hate About Me"". After reading I realised that it's something most of us do - we make a list of why things won't work out - when contemplating whether or not to give love and new relationships a try. Quick and speedy, but refreshing all the same.

Surprise and Disbelief is the second story. It's also fast-paced, but requires a little more depth of concentration. It's a sort of coming-of-age story - the heroine keeps going back and forth between her first love and different guys before she makes up her mind. It's my least favourite of the stories, probably because I would've liked a little more on the story, and because I kept wondering what was wrong with the heroine.

Girl on a Hot Tin Roof was my favourite: I totally got it! Sometimes, you want to... just be! The story is about a young girl who has become a little more than overwhelmed by the male attention she's receiving from the construction workers across her street.

All in all, not a bad read, but would've preferred the last two stories to have a little more length.

I would recommend this book for persons looking for a light, witty, quick read."
Electronics_5,4.0,CG,I have the official GoPro Hero 3 and the Garmin Hero 2.  Both have the same features.  The Garmin Hero 3 is a solid and reliable performer.  It is very reliable and reliable.  It is a good value for the money.I bought this to replace a broken one I bought for my TV. I did not want to have to replace it since the TV was broken and my TV had to be replaced. I decided to get this one because I have a better camera and have had no problems. I would recommend this camera to anyone who is looking for a good camera
Home_and_Kitchen_5,5.0,OR,"This is a replacement for my last Cuisinart 12 cup coffee maker (which was probably 6 plus years old); it is almost identical; the only upgrade is this one comes with a little metal coffee filter; you have the option of removing this metal cone and using the paper filters.  From what I have read, I have decided to just use the paper ones as  they remove more sediment and oil.  I like a mild, bitter free coffee (so I use a Chemex whenever I have time--BEST COFFEE MAKER IN THE WORLD IN MY OPINION--but not a good unit when you are going to work or in a hurry--see my review on it).  Anyway, when time is short, this coffee maker is simple to operate, has a small clock (that you can't see very well as it is very small and inconspicuous); the machine is programmable as advertised.  The unit has a small charcoal filter that is easily accessible (it's at the end of the plastic piece that fits in the top left corner of the machine where you put the water in), and it is very easy to change (the plastic double piece just pops open and then you can remove the old filter).  The controls are pretty much the same as my old unit except there is now an off/on switch (my old one you just moved the dial to brew, and  presto it started working).  This unit (like the old one) has a 1 to 4 cup brewing option.  I guess what I am saying is if it isn't broke don't fix  it (or if you have a good product don't make a lot of changes to it--it should last well if you take care of it--like most things in life).  I think it is the best electrical unit on the market for the money."
Clothing_Shoes_and_Jewelry_5,5.0,CG,"I *love* these jeans. This is a great quality and comfortable fit. I have a wide foot and a wide foot bed and I am a 32D/32D. I ordered these in a 34D and they fit perfectly. They are warm and comfy. I also love the straps. I will be buying them again. I ordered these for my husband. They are very comfortable. They are a little tight on my feet but he loves them. He will be wearing them all day long. Very good. I love these boots. They are very durable and are very comfortable. I have used them for a couple of months now and they are very comfortable. I LOVE these boots, they are so comfy and cute. I have had a few pairs of these boots before, but I have never had any issues with the arch support. They are very well made and have the right amount of arch support. I have had a few other pairs and this is the only one I have worn."
Books_5,5.0,CG,"A wonderfully inspiring read, even if it is an over-the-top turn of phrase.  It is so heart-warming to see a girl get through a tough life, and it is"
Clothing_Shoes_and_Jewelry_5,4.0,OR,"Very HUGE. Thought it would fit nicely in my pocket, but it's HUGE. Would have preferred the one-snap version; this one has two snaps that takes twice as much work to get snapped. Very nice quality, though. I've already replaced it but am going to keep this one because the quality is so nice."
Kindle_Store_5,3.0,CG,"The title was more promising than the first book, which I will admit was a bit confusing. The story was told from the point of view of the heroine and the hero, and it was written in a way that was very well-written. I would have liked to see more of the story, especially as the"
Books_5,5.0,OR,"WOW.  Great book.  I have family in Haifa, Israel.  Just after the Hezbollah bombings there they showed me areas that had been bombed.  These areas were just a few short miles from my family's home.  I read this book with my eyes as wide as plates.  It is a sweeping trip through many of the capitals of the Holy Lands and cradle of civilization.  It is also very sobering.  We are talking about a very rough ""neighborhood"" when we talk of the Middle East.  This book does a magnificent job of bringing these complicated disputes into brilliant focus.  It was the title of the book that caught me.  The content is what leads me to a FIVE STAR review.  Great writing from page one."
Clothing_Shoes_and_Jewelry_5,4.0,CG,"Keeping it even though a little bulky, the chain stays organized and easy to walk in."
Clothing_Shoes_and_Jewelry_5,5.0,OR,Levis are great. very comfortable.  Keeps my arse warm.
Home_and_Kitchen_5,2.0,OR,Dissatisfied regarding how cheaply made this is! Will be lucky if it lasts a year!
Home_and_Kitchen_5,5.0,CG,"This is a great table. I love the look and feel of it, and the size and the appearance are great. I am very happy with the purchase."
Books_5,5.0,CG,I really enjoyed this book.  The characters were well developed and the plot was well written. 
Kindle_Store_5,4.0,OR,This was a sweet love story.  I liked the instant chemistry between Cynthia and Dex's story.  If you want to read a romance story that does not rely on hard core sex scenes then you will enjoy this book..I enjoyed getting to know the characters in the book.  I fell in love with Carson the sweet little boy that Cynthia is taking care of while his parents are on a over due honeymoon.  I am hoping that Cynthia's sister Gail gets her story told .  My only problem with the book is that Dex's background wasn't fully explained.  Other than that it was a good read and I enjoyed it.
Kindle_Store_5,5.0,OR,"Ahh, Kennedy even for a Dom he really was a sweetie! I'm sure he wouldn't like to be thought of as a sweetie, but his actions says otherwise.

Dar/Mackenzie, she was a strong businesswoman, with an independent mind, she knew what she wanted and was not afraid to go for it. Her visit to the Hub, although not her first was interesting, she definitely got more than she had bargained for.  I loved her group of friends, Bella was a good friend, as was Mackenzie in return.

Kennedy had a strong group of friends too; in Julien, Reece and Grant.  We already know Reece's story and I'm sure Grant and Julien's are going to be Fab.  Although they were together for Reece's bachelor party, they really had Kennedy's back.

As eccentric as Julien is, he helped Kennedy see sense and made him realize he had been a fool.

As did Bella with Mackenzie, I loved the interaction between Mackenzie and her neighbor and his dog, she has a really caring nature.

The sexy scenes were fab, and I needed to fan myself more than once, not to mention other forms of relief :) !

I felt that although the story ended on a very good positive note, it would be great to have seen how they got on with the moratorium they had agreed to.

Looking forward to finding out more about Julien or will it be Grant in the next book.  Love your work Sierra !"
Electronics_5,3.0,OR,"Tried to install it, didn't work with my GPU as advertised. Oh well, thanks for accepting my return though, Puget."
Kindle_Store_5,5.0,OR,"This the second part of the Hero trilogy and it's more suspenseful than the first. The sexual tension and frustration is still thick between Haze and  Leighton. The story is so well written that as the reader, you feel frustrated yourself. You want these two to just throw away the excuses and realize they are better together than they are apart. With how this one ended, I hope they do.  Frustrating but the tension and suspense makes it worth the read."
Books_5,5.0,CG,Would recommend----looking forward to his next book. I really enjoyed this book.
Electronics_5,5.0,OR,"video review: https://youtu.be/F9Z23AZ814c

This is a really well made Bluetooth device. It comes packed nicely. It comes with spare ear holder things and earbuds pieces. It has amazing battery life on standby and on call time as well. It is smaller than I expected but fits comfortably.
I like that it has a double sided tape on the dock that allows to stick it on the wall. It also comes with another piece to clip onto the vent of your car. It looks really nice.

I received this product at a discounted price in exchange for a honest and unbiased review."
Home_and_Kitchen_5,5.0,CG,"it is larger than an actual steak, and the instructions are a little misleading. I was hoping to get an extra slice of beef, but that is the only thing I can say about this product. Update:

I was able to get a 4"" steak cut from the manufacturer, but it was a bit of a pain to cut the steak with a knife. I will say that I had to use a different knife to get it cut with a knife, so I have not had to get one yet. The smaller cut I got is better quality, but I still have a steak cut that is a bit smaller than the one I got."
Electronics_5,4.0,OR,"Nice case.  Swallowed a Sabertooth x99 with H100 water cooler with only very minor hiccups.

Pros:
- very easy to assemble
- Can work with H100i cooling unit with 2 fans
- has rubber grommets for H100i
- decent cable management
- adjustable position of rear fan
- room for additional front fan
- padding to absorb sound on sides
- removable filters front and bottom

Cons:
- top cover must be left off if using water cooler (ugly --see photo) would prefer a 2 piece cover of some kind
- No fan control
- only 2 usb ports on front
- Should have top cutout for 12v MoBo power (was a stretch)
- Tight fit for water unit near Top hdd cage

I think it would take an h110i (has holes for 140mm mounting, but no grommets), but wouldn't guarantee.  As it is the fans just clear the motherboard and the top 2 drive bays can't be used for full length drives with a h100i installed.

I like that the case allowed all the wiring to be run behind the mobo, but running the 12v cable was a tight fit and pushes up against the RAM slots at the right edge.  It would be nicer if there had been a cutout at the top of the mobo to allow a straight run behind.  Cutting it myself seemed like too much work given that the cable fit as is."
Clothing_Shoes_and_Jewelry_5,4.0,CG,"soft material, and nice figure, but it's a little tight around the waist, so I'm not sure how it would hold up."
Kindle_Store_5,5.0,CG,I absolutely loved Kelan and Kai. The chemistry between them was hot and hot. I was just blown away by how the two people acted. I loved the chemistry between them. I wanted to go to the next book in the series and read about them. This is a great series
Kindle_Store_5,5.0,CG,"Be careful has things to go on and the relationship is developing nicely.

The story has a lot of heart and the reader will want to get the full story"
Clothing_Shoes_and_Jewelry_5,5.0,OR,If you are reading this review you probably already own a pair of Chucks. I love the look and feel of the Lo Top ones. They look great and feel great.
Kindle_Store_5,4.0,OR,"I don't like  this Evan character involvement in book 2. I Loved, loved , loved  book one. But I feel like the Evan character in this book 2 story,  is an intrusion into what was a freaking perfect romance. I read book 2 last year and was too mad about this permanent three- some development  to leave a review. Give us some warning."
Electronics_5,5.0,OR,"I love this little gadget and have used it a handful of times during this cold season. Sad to see that they are no longer available. The instructions are pretty clear and I just can't get over how awesome and easy it is to simply place the device in a cup of water. Growing up, we always had the huge R2D2-style contraptions posted up in our hallway during the winter months - given that it was in a house made sense but it was always a pain to refill. This is simple and convenient to just have on your nightstand or side table; the power cord being so long is a plus too. Once it's plugged in and you hit the power button, a nice, steady mist comes out.

I am just in love with Deneve products...they always seem to have fun stuff!"
Electronics_5,1.0,OR,"The first adapter I bought popped and died. They were very prompt and friendly about giving me a replacement. The second worked for a while, but now has to be held in specific orientation to work. I have a standard adapter from Lenovo that I use interchangeably so I don't think it is the way I use it. If you plan on moving the adapter around any, I would suggest you buy the better quality adapter from Lenovo."
Books_5,5.0,OR,Funny and enjoyable and kept me reading. Lovely story with twists and turns and characters to keep you interested.
Kindle_Store_5,4.0,OR,It starts with a young women coming out of a drugged like daze walking across a parking lot to a car she doesnt recognize but has the keys to it in her pocket. She wants to go home but has no idea where that might be.  As she starts driving she sees a highway sign that she thinks looks familiar so she turns on to it in the direction that she thinks might take her home.  After hours of driving she pulls up to a house she thinks is her home and knocks on the door.  The door is opened by her shocked husband and finds out shes been gone for seven months and has no memory of where shes been or why.  The next day she tells her husband that she wants to retrace her route to see where shes been and why. Now things really get strange but interesting. Its a really good plot and worth reading.
Clothing_Shoes_and_Jewelry_5,5.0,OR,I love this scarf...the colors are wonderful the design creative and the fabric is very soft.
Electronics_5,5.0,OR,"Fit my iPad Air, perfectly!  Instructional video link helped  immensely.  Now I don't have to worry about my screen getting scratched."
Home_and_Kitchen_5,1.0,CG,I just opened this item and it was the best. I will keep my review for a couple months. If you want to get a solid product then the Treme Tops should work for you. I have been using this in my bed for about a week now and it has not moved. I put it on the bed and it is very comfortable and it is a great quality. I love the fact that it has a nice depth to it and it is a good size for my queen size bed. I am hoping that it will last for years to come. I will definitely be ordering another one. I am happy with this
Electronics_5,5.0,OR,only found on amazon for me. only amazon provides you with quality hdmi cables at fractions of the cost. its impressive and you don't always need those lengthly ones to get the job done.
Electronics_5,5.0,OR,"I needed a long extension and a good quality cable and this fits the bill.  It actually sounds better than the 3 ft one it replaced that cost 5 times as much!!!  Thank you parts express.  And PS, any cable will break if you stress it.  Please be fair when rating these cables."
Electronics_5,5.0,CG,Needed these for a tight fit. The only problem is that they are too small for my desk
Kindle_Store_5,1.0,OR,"Horrid! She's childish, hypocritical , repetitive, & completely dislikable. He's supposed to be alpha male billionaire , but begs, grovels, pleads, & bends over backward to become some Styrofoam vanilla ice cream cone for this chickNOTHING alpha about tgis dude! Boring! Repetitive ! Mundane! Longest an most boring sex scenes ive ever readim talking 20 plus pages of undressing, inner monologues, & grinding before another 10 pages of actual getting down to some boring intercourse."
Kindle_Store_5,1.0,CG,"Really!  42 pages? Stop reading!  Not only is this book boring, it's a"
Home_and_Kitchen_5,5.0,CG,"Using this in my camper, it has the quality and durability of a standard, single-use one.

I had to replace a couple"
Books_5,5.0,CG,Awesome. It was a very good read and the writing is good. I also enjoyed the way the author
Electronics_5,5.0,OR,"I've used your product before on other tablets. I don't think I would used anything else.
Great packaging, like triple layer protection.
Fast shipping and easy to apply."
Electronics_5,5.0,CG,"This is called ""Thor"" for short. The design is very good. The antenna is very strong and the power is not very loud. The antenna is designed to be ""turning"" and ""turning"" when the power is turned on. The construction is very good. The build quality is great. The bottom line is the most important thing about this antenna is that you can turn the power on when the power is turned on. The antenna is very strong and the power is not very loud. The build quality is great. The bottom line is the most important thing about this antenna is that you can turn the power on when the power is turned on. The antenna is very strong and the power is not very loud. The bottom line is the most important thing about this antenna is that you"
Books_5,5.0,OR,Grisham seems to always produce a good read and makes you a part of the ride. Highly enjoyable and recommend to all.
Home_and_Kitchen_5,5.0,CG,"I've read a few of the reviews and thought it was a good idea for a small kitchen, but I didn't want to spend a ton of money on a pan. The pan is made of stainless steel and the handle is a thin plastic one. This pan holds a large amount of butter and a lot of oil. I did have to replace the stainless"
Home_and_Kitchen_5,5.0,CG,Used it for the half time it took me to try it out. It's been pretty stable since I purchased it.
Electronics_5,5.0,CG,"Amazing, just gotta mess with this. The only problem is that it's kind of hard to find.

I had to replace a couple of the TV's, so it's not that"
Books_5,2.0,CG,"All Megabomber  stories are written by people with very different personalities. This is a great book. I read this book in the middle of the night, and it was great. The story was well told, and the characters were well developed. This is a great series for adults and teens. I highly recommend it. I had to wait a year for this book to get published. This book is a must read for any young adult."
Kindle_Store_5,5.0,OR,Another great short story/novella from Jasinda Wilder. This series is definitely worth the time and money. I highly recommend them.
Home_and_Kitchen_5,5.0,CG,Great gift idea for a kid. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have had this product for
Home_and_Kitchen_5,5.0,CG,"Works great. Bought  second one for my daughter and she loved it. Nice, sturdy, and functional."
Kindle_Store_5,5.0,CG,"Beautiful love story with a happy ending.  Great job!!!

I received this book from the"
Books_5,5.0,OR,A fun light summer read!  Thank you for making a third in the series!!
Clothing_Shoes_and_Jewelry_5,5.0,CG,Very comfortable for sleeping in.Cute and very comfortable.  I love the style and the style
Home_and_Kitchen_5,5.0,CG,I love the modern look and feel of the wooden part of the cupboard. I have one in my bathroom and the other in my office. The wood is a nice dark brown and the color is vibrant and vibrant. The cupboard is sturdy and the glass is glass. The bowl is a nice looking piece of art and it has a nice antique feel to it. It has a very nice modern look to it and it looks nice on my counter. I will buy more of these again.I bought this for a friend who has arthritis in her hand and she
Books_5,5.0,OR,"This book is a masterpiece.  It deals with the making of a geisha and how she is practically a prisoner to her sponsors,even after she becomes a full fledged geisha.  It is so emotionally written with such perfect narration that you literally do not want the book to end. At a very young age our heroine is sold to a geisha house to prevent her from starvation and death.  It is a fate that is chosen for her and she must oblige, it is better than dying or is it?  Written with such beautiful words and creating a mood that you swear you are in Japan.  You cry and laugh for her but you will not be disappointed as she triumphs sheepishly and then with courage through her chosen destiny.  Can she find a true beautiful  love in spite of everything?"
Kindle_Store_5,5.0,OR,THIS is a very good second book to the series. I am anxiously waiting for the third.
Home_and_Kitchen_5,4.0,CG,"This worked great for the first couple of weeks, and then it started to leak. I just washed it before I had to replace it."
Clothing_Shoes_and_Jewelry_5,5.0,CG,These were exactly what I wanted. The quality is just right. I am a 40 year old.I bought this for my
Books_5,3.0,CG,"I found this book interesting and educational, as well as a good history of the era.  The story is told from the perspective of a woman in the early 20th century, and the characters are well developed.  The historical background of the women is very interesting, and the descriptions of the relationships between the women are well researched. "
Books_5,5.0,OR,This is a surprisingly engaging story.  Nicely crafted.  For the years I spent in Pocock boat it never occurred to me that there was a person by that name.  The book took me back to the boat and the feeling of a proper set on still water at dawn.
Kindle_Store_5,5.0,OR,"As usual, Ms. Buroker delivers an action packed and yet thought provoking tale.  Now, on to enjoy  her next story!"
Kindle_Store_5,5.0,CG,"It is so good to know what you are going through.

If you have been following the story from the"
Books_5,4.0,CG,"Good book for any animal lover. The author has a good history and information on the animals he has studied. Great story! I look forward to the next book in the series.I enjoyed this book.  It was good, but not one of my favorites.  I would have given it a 2."
Electronics_5,5.0,OR,"Worked fantastically. Good heavy paper makes an easy seamless background. Good color as well. It is heavy and it does want to unroll, but I read the comments here and was prepared with a clamp."
Electronics_5,5.0,OR,Excellent Charger/USB port power. Supplies 2A of current as advertised. I also use it to charge/power my GPS when not in vehicle.
Home_and_Kitchen_5,5.0,CG,Looking for curtains that are more than comfortable. These are a nice addition to the bedroom and we will be purchasing more in the future. The colors are great.
Books_5,4.0,OR,"I have to say, I got this book out of chance and have to put out there that I feel bad I hadn't known about this title before.

This story is basically a modern day Romeo and Juliet but that hype of Shakespeares' master work never wore the story down for me. Kaitlin slowly falls for the one person her and her family have known to despise, however, as the reader starts to grasp the power of love in this novel...it gives judgment a whole new meaning.

Mary E. Pearson knows what she's doing. I love the surprise, twist'n turns and the balance of drama, romance, and mystery in this novel. I'd recommend this to any young adult who are looking for that classic love story that we all love with a guarantee of a soft, exciting, original teen love romance. This book will have you appreciate and be more hopeful for that special person that you may or may not have come across in life.

Scribbler of Dreams is what every young adult needs."
Electronics_5,5.0,OR,"I wasn't too keen on the 35mm focal length because it's a 50 mm equivalent on the Fuji X-E1.  However this lens is always rewarded me with gorgeous pictures. It's strange to shoot a lens wide-open and have the degree of control over depth of field that this lens gives you. This is really an awesome piece of glass.  The build quality is exceptional, it's an all metal lens,that is fairly light. I know some have complained about it being slow to focus or noisy, however other 35mm prime lens have these characteristics.
I have to say I got this as a birthday gift, however if I didn't get this as a gift it would've become a must purchase."
Books_5,5.0,OR,"This is an evaluation, in part,  of the negative aspects that all religions are capable of, and indeed prone to committing towards humanity.  The historical records of Christianity, Judaism and Islam are not as unblemished as their proponents would  have us believe..
The author directs his rhetoric towards a Christian individual, seemingly because, as he points out, Christianity has been unquestionably responsible for more bloodshed throughout the ages than any other  religion.  The author points out that morality is quite possible without the fear of God, and to a great  extent, nations  fare better with a lesser involvement
in religious matters..  Statics show  relations between degree of religious adherence and crime, infant mortality, educational performance of its children and several other indices.  The skeptics come out on top in all sociological matters..Doesn't it seem outlandish that in order to run for a political office in the United States, one must profess a deep religious sentiment,.. ..truthful or not?  A person of sterling qualities, honest, caring for his fellow human being, moral in every way, does not stand a chance if he would claim to be an atheist. Something is terribly wrong with this. We could take a lesson from Western Europe, where religious practice is at a bare minimum,, but their kids do better in school than our kids do, they live longer than we do, and more newborns make it to adulthood than ours do.
This book must be read in a calm and sober way.  The author is not attacking the religious individual;  just questioning the true validity of all these man made concepts and gods."
Home_and_Kitchen_5,5.0,OR,"I love this little box, I keep my glasses in it at night.  I have another one with a different pattern that I use to keep my hearing aids in.  It looks better on the night stand than the original holders."
Home_and_Kitchen_5,5.0,OR,Suburb quality.  Fits in my Instant Pot Duo 6 quart pressure cooker.  Use it for many different things besides baking.  Cleans up effortlessly.
Kindle_Store_5,5.0,OR,"Story about a gradual financial collapse and a man who helps his sibling and her husband prepare, as well as giving sound advice to the town powers that be."
Home_and_Kitchen_5,5.0,OR,It makes using those deep shelves in my linen closet so more accessible and organized. It is made well and doesn't wobble.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"this bracelet was really pretty and elegant looked just as i expected from the pictures online, the length was a little short though"
Home_and_Kitchen_5,5.0,CG,"Make sure you follow,the directions are very easy to follow. I will keep my review for the"
Kindle_Store_5,5.0,CG,"Really enjoyed this book. Jenny and Trace are an interesting couple.

I received this book from the author in exchange for an honest review.  The opinions expressed are mine.  This is a free book and I am"
Clothing_Shoes_and_Jewelry_5,4.0,OR,"fits well, is soft like I had hoped it would be.  Great sweater to wear around the house or out and about."
Clothing_Shoes_and_Jewelry_5,5.0,CG,I bought this for a Halloween costume and it was just what I wanted! It's a pretty dress and I am very happy with it. The fabric is a nice thin material and the color is vibrant and vibrant. I am very pleased with it and will purchase more in other colors. Great shirt. I will keep it.
Clothing_Shoes_and_Jewelry_5,1.0,CG,"This would be a great addition to the wide width. I will keep this bag in my wardrobe.I bought this for my son, he loves it! He wears"
Electronics_5,3.0,CG,"Quality is OK. You get what you pay for.Very good quality.Nice little speaker. Works great.  Great price.Works great.  The sound is great.  I used this with a 50"" 1080p TV in a home theater.  This is a great device for the price."
Home_and_Kitchen_5,5.0,CG,This is the best. We have had the best of them all. They are strong and sturdy. They are dishwasher safe. The dishwasher is a breeze. We just have to keep them in the dishwasher for a few days and see if they break. We have used them for a few weeks and they are still working great. We like the size and shape of the bowls and they are pretty strong.
Books_5,4.0,CG,"Interesting book wasn't expecting how it would end.  Not sure how I feel about the ending.  I read it the other day, and"
Electronics_5,5.0,OR,"Perfect!!! Just what we needed for our camper, the old burned out. If we had taken it to the RV place they quoted us $230.00 PLUS Labor to install it...  This price felt like a steal~~~"
Electronics_5,4.0,CG,"Overall a nice case.  Not bulky, but very comfortable.  Also, it's been a couple months since I had it.  I haven't had any issues with it, but I"
Kindle_Store_5,4.0,CG,"I had a hard time keeping my emotions in check. I didn't feel like I was the hero.  I had a lot of emotions and then the next thing you know, it's just a gut wrenching story"
Home_and_Kitchen_5,5.0,OR,"I've had this filled with a mix of chocolate and nuts for about a month now. I keep it stored in the refrigerator and so far we've used it to grate nuts and chocolate over ice cream as a topping, sprinkled over oatmeal, added to brownie batter before baking, and  it has even been used to grate pecans directly onto pancakes.

This mill comes with two different size blades. The smaller blade grates very small, the nuts come out looking like a nut meal. I prefer the larger size blade, nuts and chocolate come out with a nicer texture. The extra blade can be stored inside of the cap, which is a very nice feature.

I like the viewing windows on the side, you can see at a glance if you need to refill. I learned not  fill it too full, if filled too full screwing the cap back on can become a bit of a challenge. This mill seems to work better when it is lightly filled anyways, especially if you have a mix of different items inside so you can get a better mix when you turn the mill.

Just turn the mill like you would a pepper grinder and the grated nuts, cheese, or chocolate come out the bottom. There is a small cap that fits over the bottom that helps keep everything fresh and also helps keep any stray crumbs contained. This is very easy to use and helps make baked goods look a tiny bit fancier. This mill is a useful little kitchen gadget that I find myself using much more than I thought I would.

Free product sample received for review purposes."
Kindle_Store_5,5.0,CG,"I'm going to do this book for free. It is a great book for a beginner to start. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. I really enjoyed this book. The first book was a great read. I read it in one sitting and couldn't put it down. I liked the characters, the story line, and the fact that they all had a very positive impact on the reader. I enjoyed the fact that the author does a great job with the language and the plot. I think it would be great if the story line would have been more developed. I am hoping that the author will take this author to the next level. I can't wait to see what happens with the other characters. This is a very good story with good characters. I wish it had been longer. It was not a bad book but I would have liked more time to get into the characters. I love this series. I was waiting for the next book to come out. I love the characters and how the story unfolded. The ending was a bit abrupt. I don't think this is the end of this series. I liked this book a lot. I didn't like the whole relationship. I just didn't like how it ended. It was too short. I wanted more."
Kindle_Store_5,5.0,OR,"I download a lot of books but rarely read them all the way through.  This was different -- I enjoyed learning more about the gaming world, there was romance and a good plot, and enough sex for those who want it.  It was very much Fifty Shades of Grey in the gaming world, and parts were a little like Pretty Woman, but both with a more independent and intelligent heroine.  The only distractions were that the entire book needs an editor to proofread it, and maybe a little too much detail about what the main characters were wearing.  Oh, and the techie terms and name pronunciations should have been up front or referenced at the beginning.  Looking forward to reading more from this author!"
Kindle_Store_5,5.0,CG,Ryker was my first ever book boyfriend and I am just glad he left us. I was just so happy that we had a second chance at romance and the beginning of a great romance. We had a great laugh and a good time.I absolutely loved this book! I was given this book by a friend in exchange for an honest review.  I loved it!  It has great characters and plot twists.  I highly recommend it!  It was an awesome read!  I can't wait to read more from this author.  I love reading about people who are just starting
Home_and_Kitchen_5,5.0,OR,"I've spent years hitting and missing this whole idea of carrying my shopping bags into the store with me when I go shopping -- so i don't have to carry paper or plastic out with me when I leave...  The Chico-Bags finally fixed the problem of leaving them at home -- leaving them in the car -- having too many or not enough....

since each bag wads up into a little light-weight ball of nothing -- and has a clip -- I just clip one to my bag and leave it there all the time.  I keep half a dozen of them in the back floorboard of the car -- when I stop at the store, I just grab them and clip them onto the one already dangling there as a reminder...  I end up with a multi-colored daisy chain of bags.

When I get home and carry my bags of groceries up -- I just toss the empty bags on the table, and when I sit down with a cup of coffee -- I start stuffing them back into their little pouches, and clipping them back onto my purse.

As long as I never leave without my purse -- I never leave without my Chicos.

Haven't been without them since.

And now everybody I know will be getting them for their birthday....  :D

I keep both the regular shopping bag size for produce and heavy things -- and the Vita size which are much bigger and really good for carrying paper good and chips and such."
Kindle_Store_5,5.0,CG,"This story is very romantic and sweet and the characters are very real.

The author has a way with"
Kindle_Store_5,5.0,OR,I thought I was well versed in American history until I read this book.  I had never heard of the sand creek massacre before I read this book.  Should be required reading in all history classes
Electronics_5,5.0,OR,Very good as long as your computer has Bluetooth 3 or higher...
Books_5,4.0,OR,"Nothing to Lose is vintage Jack Reacher.  This time he's in Colorado, heading to San Diego from Calais, Maine.  The locals there pronounce it 'callous' and that speaks to part of Jack's character, the part that arises when he's challenged unnecessarily.  The 'challenger' here is Despair, CO, a few miles from Hope, CO, a few miles from Halfway, CO.  Despair is a company town.  It's also a pivotal element of the classic western plot in which the hero stumbles upon a boondock town in which everyone, especially the law, conspires against him.  The law in this case tells Jack to depart, forthwith, and for no apparent reason.  Jack is not one to follow irrational orders, particularly from individuals with no authority over him, and he sets out to discover the secret(s) of Despair, with the help of a policewoman from Hope.

Lee Child's new novel points up his almost unique ability to take a simple plot with simple elements and turn it into a compelling, irresistibly insistent narrative.  By the time we reach the end we discover that things are far less simple than they appear.  They are also a bit too complex for plausibility's sake, but by then we are caught up in the wave and are carried to the powerful conclusion.

Another strong outing for Jack.  While perhaps not his strongest, it is stronger than whatever's in second place.  Highly recommended."
Kindle_Store_5,3.0,OR,"Overall, this is a cheesy, predictable, but cute little romance/chick lit.

It's one of those books where the reader can figure out the general plot within a few pages. There are no surprises here! That said, other than the main character's total inability to figure out her flatmate's motives, these are likeable characters (Josh is practically saintly, which stretches suspension of belief to an extreme) and it's a fun, if rather far-fetched, plot.

However, it could so easily have been a good deal better. Romantic comedies, be they in films or books, are generally thoroughly predictable, but there's foreshadowing and then there's LOOK THIS IS WHAT'S GOING TO HAPPEN. A touch more subtlety would not have gone amiss! It is at least fairly short, or the plot would get even more contrived.

On top of that, it needs a good proofread to weed out the careless mistakes. Lots of capitalisation of speech tags, words missing out, misused/typo'd words (were for wear, for example), etc. Generally I don't expect perfection from self-pubbed efforts, but I do expect the writer to take a little more time to fix basic, easily corrected errors like this.

So... reasonably engaging characters, and the book is entertaining enough (with at least one laugh-out-loud moment), but if I'd paid list price for it, I'd feel pretty short-changed."
Books_5,3.0,CG,"The book had as its intended purpose, to explain how the cold war was a result of the failure of an alliance between the USSR and the US, the USSR having to take the lead in defeating the Soviet Union.  The book explains that the"
Kindle_Store_5,5.0,OR,"I enjoyed the book. I have reread it several times. Even though, the editing could have been better, the premise and plot of the story was not comprised. Loved the primary characters. The secondary characters added more flair to the story. Cannot wait for Carlo's story. Keep them coming."
